"user_id","age_bracket","tier","gender","oPhone","oWatch","oPods","oTV","date","card"
16598,"18-25","silver","female",0,0,0,1,2023-06-26,"Mastercard_credit"
16599,">50","platinum","male",1,0,0,0,2023-01-09,"Visa_debit"
16600,"25-34","gold","male",1,0,0,0,2023-10-28,"Mastercard_credit"
16601,"18-25","gold","female",0,1,0,0,2023-07-26,"Visa_debit"
16602,"34-50","silver","male",1,0,1,0,2023-05-04,"Mastercard_debit"
16603,"18-25","silver","male",0,0,1,0,2023-02-06,"Visa_debit"
16604,"34-50","silver","female",1,0,0,0,2023-08-21,"Visa_debit"
16605,"25-34","gold","female",0,0,1,0,2023-09-27,"Visa_debit"
16606,"25-34","silver","female",0,0,1,0,2023-07-30,"Mastercard_credit"
16607,"18-25","silver","female",1,0,1,0,2023-10-29,"Visa_debit"
16608,"25-34","gold","female",1,1,0,0,2023-03-29,"Visa_debit"
16609,"25-34","silver","female",1,0,0,0,2023-01-09,"Visa_debit"
16610,"18-25","silver","female",0,0,0,1,2023-12-15,"Mastercard_credit"
16611,">50","platinum","female",0,0,1,0,2023-06-19,"Visa_credit"
16612,"34-50","gold","male",1,0,1,0,2023-11-14,"Visa_debit"
16613,"25-34","silver","female",0,0,1,0,2023-12-06,"Mastercard_credit"
16614,"18-25","gold","female",0,1,0,0,2023-10-24,"Visa_credit"
16615,"18-25","platinum","female",0,0,0,1,2023-10-04,"Visa_debit"
16616,"34-50","silver","male",1,1,0,0,2023-02-19,"Visa_debit"
16617,"18-25","gold","male",0,0,0,1,2023-06-25,"Mastercard_debit"
16618,"18-25","silver","female",1,1,1,0,2023-08-25,"Other_debit"
16619,">50","silver","female",1,1,1,0,2023-12-25,"Visa_debit"
16620,"18-25","silver","male",1,0,0,0,2023-10-12,"Mastercard_credit"
16621,"18-25","gold","female",1,0,0,0,2023-06-06,"Visa_debit"
16622,"18-25","silver","female",1,0,0,0,2023-07-21,"Visa_debit"
16623,"34-50","silver","male",0,1,1,0,2023-04-04,"Mastercard_credit"
16624,">50","silver","female",0,1,0,0,2023-08-02,"Mastercard_credit"
16625,"34-50","silver","male",0,0,1,0,2023-02-27,"Visa_debit"
16626,"18-25","platinum","female",0,1,1,0,2023-02-10,"Mastercard_credit"
16627,">50","silver","male",0,1,0,0,2023-03-16,"Visa_debit"
16628,"18-25","gold","female",1,0,0,0,2023-12-08,"Mastercard_debit"
16629,"18-25","silver","female",0,1,0,0,2023-08-16,"Visa_credit"
16630,"34-50","silver","female",1,0,1,0,2023-12-01,"Mastercard_credit"
16631,"18-25","silver","male",0,1,1,0,2023-05-09,"Mastercard_credit"
16632,"18-25","gold","female",0,0,1,1,2023-08-10,"Visa_debit"
16633,"25-34","silver","female",1,0,1,0,2023-09-08,"Visa_debit"
16634,"25-34","silver","male",1,0,1,0,2023-07-10,"Mastercard_credit"
16635,"25-34","gold","female",0,1,0,0,2023-05-15,"Visa_debit"
16636,"34-50","gold","female",1,0,0,0,2023-10-10,"Mastercard_credit"
16637,"25-34","silver","male",1,0,0,1,2023-11-17,"Other_credit"
16638,"25-34","gold","female",1,0,0,0,2023-10-03,"Mastercard_credit"
16639,"18-25","silver","female",1,0,1,1,2023-07-08,"Mastercard_debit"
16640,"18-25","silver","female",1,0,1,0,2023-05-14,"Mastercard_credit"
16641,"25-34","silver","female",0,0,0,1,2023-02-06,"Visa_credit"
16642,"25-34","silver","other",1,0,1,0,2023-10-02,"Mastercard_credit"
16643,"34-50","silver","female",0,0,1,0,2023-12-17,"Visa_debit"
16644,"25-34","silver","female",1,0,1,0,2023-03-13,"Visa_debit"
16645,"25-34","silver","female",0,1,1,0,2023-12-16,"Visa_debit"
16646,"25-34","silver","female",0,0,1,0,2023-10-24,"Mastercard_debit"
16647,"25-34","silver","female",0,1,0,0,2023-03-15,"Other_debit"
16648,"18-25","silver","male",1,1,0,1,2023-07-27,"Mastercard_debit"
16649,"25-34","platinum","female",0,1,0,0,2023-07-07,"Visa_credit"
16650,"18-25","silver","female",0,-,0,1,2023-11-23,"Mastercard_debit"
16651,"25-34","gold","female",1,0,0,0,2023-05-06,"Other_debit"
16652,"18-25","silver","female",1,1,0,0,2023-02-08,"Visa_credit"
16653,"34-50","silver","female",1,1,0,0,2023-04-28,"Visa_debit"
16654,"25-34","silver","female",1,0,0,0,2023-11-05,"Mastercard_debit"
16655,"18-25","silver","female",1,1,0,1,2023-07-19,"Mastercard_credit"
16656,"18-25","silver","female",0,0,1,0,2023-02-13,"Visa_debit"
16657,"18-25","silver","female",1,0,1,0,2023-02-11,"Mastercard_debit"
16658,"18-25","silver","male",0,0,1,0,2023-05-19,"Other_debit"
16659,"25-34","gold","male",1,0,1,0,2023-01-15,"Visa_debit"
16660,"25-34","gold","female",1,0,0,0,2023-07-03,"Mastercard_credit"
16661,"25-34","silver","female",0,0,1,1,2023-06-27,"Mastercard_credit"
16662,"18-25","gold","female",1,1,1,0,2023-10-25,"Visa_debit"
16663,"18-25","gold","male",1,0,1,0,2023-08-20,"Visa_credit"
16664,"25-34","gold","female",0,1,1,0,2023-08-03,"Visa_credit"
16665,"34-50","silver",-,1,0,1,0,2023-01-31,"Mastercard_credit"
16666,"18-25","platinum","male",1,0,0,0,2023-08-21,"Mastercard_credit"
16667,">50","gold","male",0,1,0,0,2023-05-12,"Visa_credit"
16668,"25-34","silver","male",0,1,0,0,2023-11-23,"Visa_credit"
16669,"18-25","silver","male",0,1,1,0,2023-09-29,"Mastercard_credit"
16670,"34-50","platinum","male",0,0,1,0,2023-02-04,"Mastercard_credit"
16671,"25-34","silver","male",1,0,1,0,2023-11-17,"Visa_debit"
16672,">50","silver","female",1,0,0,0,2023-05-31,"Visa_debit"
16673,"18-25","gold","female",0,1,0,0,2023-07-17,"Visa_credit"
16674,"18-25","silver","female",1,0,1,0,2023-01-10,"Visa_credit"
16675,"25-34","silver","male",0,0,0,1,2023-05-17,"Visa_debit"
16676,"25-34","silver","female",1,1,0,0,2023-02-09,"Visa_debit"
16677,"18-25","silver","female",0,0,1,0,2023-05-16,"Visa_credit"
16678,"34-50","silver","female",1,0,1,0,2023-01-30,"Visa_debit"
16679,"18-25","silver","male",1,0,0,0,2023-09-16,"Mastercard_debit"
16680,"34-50","silver","male",1,1,0,0,2023-05-10,"Visa_credit"
16681,"18-25","silver","male",1,1,1,0,2023-05-29,-
16682,"25-34","silver","female",1,0,0,0,2023-09-13,"Visa_debit"
16683,"18-25","silver","female",1,0,0,0,2023-09-26,"Other_debit"
16684,"25-34","gold","male",1,0,0,0,2023-05-05,"Visa_credit"
16685,"18-25","gold","other",0,0,1,0,2023-06-05,"Mastercard_debit"
16686,"25-34","silver","female",1,1,0,1,2023-09-29,"Visa_credit"
16687,"18-25","silver","male",0,0,1,0,2023-09-26,"Visa_debit"
16688,"18-25","silver","male",0,0,0,1,2023-10-19,"Mastercard_credit"
16689,"34-50","gold","male",0,1,0,0,2023-07-09,"Visa_debit"
16690,"18-25","gold","female",1,0,0,0,2023-10-12,"Visa_debit"
16691,"25-34","silver","female",0,0,1,0,2023-09-28,"Visa_debit"
16692,"18-25","gold","female",0,1,0,0,2023-06-07,"Mastercard_debit"
16693,"25-34","silver","male",1,0,1,0,2023-04-23,"Visa_credit"
16694,"34-50","silver","female",1,0,0,0,2023-01-29,"Visa_credit"
16695,"25-34","silver","male",1,0,1,0,2023-06-21,"Visa_debit"
16696,"18-25","silver","female",1,0,1,0,2023-08-30,"Mastercard_credit"
16697,"18-25","gold","female",1,0,0,0,2023-02-26,"Visa_credit"
16698,"25-34","silver","female",1,0,0,0,2023-01-11,"Visa_debit"
16699,"25-34","silver","male",1,0,1,0,2023-12-21,"Visa_debit"
16700,"25-34","silver","female",0,0,1,0,2023-09-12,"Visa_debit"
16701,"34-50","silver","female",1,1,0,0,2023-01-16,"Visa_debit"
16702,"34-50","platinum","female",1,0,1,0,2023-02-24,"Visa_credit"
16703,"18-25","platinum","male",1,0,0,0,2023-07-30,"Visa_debit"
16704,"18-25","gold","male",0,1,1,1,2023-06-26,"Mastercard_credit"
16705,"34-50","gold","female",0,0,1,1,2023-09-19,"Visa_debit"
16706,"34-50","silver","male",0,1,0,0,2023-05-29,"Mastercard_credit"
16707,"18-25","silver","male",0,0,1,0,2023-11-07,"Visa_debit"
16708,"18-25","silver","female",0,0,1,0,2023-05-04,"Mastercard_debit"
16709,"18-25","gold","male",1,1,0,0,2023-01-24,"Visa_debit"
16710,"18-25","gold","male",1,0,0,0,2023-11-28,"Mastercard_credit"
16711,"18-25","silver","female",1,0,0,0,2023-01-08,"Mastercard_credit"
16712,"18-25","silver","male",1,0,0,1,2023-11-16,"Visa_debit"
16713,"25-34","silver","female",0,1,0,0,2023-12-15,"Mastercard_debit"
16714,"25-34","platinum","male",1,0,0,0,2023-02-15,"Mastercard_credit"
16715,"25-34","silver","male",0,1,0,0,2023-07-13,"Mastercard_debit"
16716,"25-34","silver","male",1,0,0,0,2023-05-03,"Visa_debit"
16717,"18-25","silver","female",1,0,0,0,2023-05-10,"Visa_debit"
16718,"18-25","gold","male",1,0,1,0,2023-01-25,"Visa_debit"
16719,"34-50","silver","female",1,0,0,0,2023-12-26,"Other_credit"
16720,"25-34","silver","male",1,0,1,0,2023-11-26,"Visa_debit"
16721,"18-25","silver","male",0,0,1,0,2023-04-01,"Mastercard_credit"
16722,"25-34","silver","female",1,0,0,0,2023-11-30,"Mastercard_credit"
16723,"18-25","silver","male",0,1,0,0,2023-12-26,"Visa_debit"
16724,"18-25","silver","male",0,0,0,1,2023-06-07,"Other_debit"
16725,"25-34","silver","female",1,0,1,0,2023-04-26,"Mastercard_credit"
16726,"18-25","silver","female",0,1,0,1,2023-04-18,"Mastercard_debit"
16727,"18-25","gold","male",1,1,0,0,2023-10-15,"Visa_credit"
16728,"34-50","platinum","male",1,0,0,0,2023-04-01,"Visa_debit"
16729,"18-25","gold","male",0,0,1,0,2023-08-13,"Visa_credit"
16730,"18-25","silver","female",1,0,1,0,2023-06-26,"Visa_debit"
16731,"18-25","silver","male",1,0,0,0,2023-07-28,"Visa_credit"
16732,"18-25","silver","male",1,0,0,0,2023-08-29,"Other_debit"
16733,"18-25","silver","female",1,0,0,0,2023-12-18,"Mastercard_credit"
16734,"18-25","silver","female",0,0,1,0,2023-09-12,"Visa_debit"
16735,"34-50","silver","female",1,0,0,0,2023-05-18,"Visa_debit"
16736,"18-25","gold","female",1,0,1,0,2023-12-14,"Visa_credit"
16737,"25-34","gold","female",1,0,0,0,2023-12-06,"Visa_debit"
16738,"18-25","silver","male",1,0,1,0,2023-10-04,"Visa_debit"
16739,"25-34","silver","female",1,1,0,1,2023-01-05,"Visa_credit"
16740,"18-25","silver","female",0,1,1,0,2023-11-01,"Mastercard_debit"
16741,"18-25","gold","female",1,0,0,0,2023-04-23,"Visa_debit"
16742,">50","silver","male",1,0,0,0,2023-09-29,"Visa_credit"
16743,"25-34","silver","male",0,1,0,0,2023-07-11,"Visa_debit"
16744,"18-25","silver","female",1,0,0,1,2023-05-27,"Visa_debit"
16745,"18-25","silver","other",1,0,0,0,2023-06-21,"Mastercard_credit"
16746,"18-25","silver","male",1,0,0,0,2023-05-15,"Mastercard_credit"
16747,"25-34","platinum","female",1,0,0,0,2023-03-22,"Mastercard_debit"
16748,"18-25","silver","male",0,0,0,1,2023-11-13,"Mastercard_debit"
16749,"18-25","silver","female",1,0,0,0,2023-04-10,"Visa_credit"
16750,"18-25","silver","male",1,0,1,0,2023-06-09,"Visa_debit"
16751,"25-34","gold","female",1,0,1,0,2023-08-12,"Visa_credit"
16752,"25-34","silver","male",1,0,1,0,2023-11-26,"Mastercard_credit"
16753,"25-34","silver","female",1,0,1,0,2023-02-18,"Visa_debit"
16754,"18-25","platinum","female",1,1,1,0,2023-09-25,"Visa_credit"
16755,"18-25","silver","male",1,0,0,0,2023-02-21,"Visa_debit"
16756,"34-50","silver","female",0,1,1,0,2023-03-01,"Visa_debit"
16757,"18-25","silver","female",1,1,1,0,2023-04-13,"Visa_credit"
16758,"34-50","gold","female",1,0,0,0,2023-09-13,"Visa_debit"
16759,"18-25","silver","female",1,0,0,0,2023-03-24,"Visa_credit"
16760,"34-50","platinum","female",1,1,0,0,2023-06-02,"Visa_debit"
16761,"18-25","silver","male",0,0,0,1,2023-06-03,"Visa_debit"
16762,"34-50","silver","male",0,0,0,1,2023-10-09,"Mastercard_credit"
16763,"18-25","silver","male",1,0,0,0,2023-10-18,"Mastercard_credit"
16764,"18-25","silver","female",1,0,1,0,2023-08-22,"Visa_debit"
16765,"18-25","gold","male",1,0,0,0,2023-08-20,"Other_debit"
16766,"18-25","platinum","female",1,0,0,0,2023-08-27,"Visa_debit"
16767,"34-50","silver","male",0,0,1,0,2023-01-22,"Visa_debit"
16768,"18-25","silver","male",0,0,1,0,2023-01-16,"Visa_debit"
16769,"18-25","silver","other",0,0,0,1,2023-11-25,"Visa_debit"
16770,"25-34","silver","female",1,1,0,0,2023-12-31,"Visa_credit"
16771,"18-25","platinum","male",0,0,1,0,2023-01-15,"Visa_debit"
16772,"34-50","silver","female",0,0,1,0,2023-01-07,"Mastercard_credit"
16773,"34-50","silver","female",0,0,1,0,2023-12-26,"Visa_debit"
16774,"25-34","platinum","male",1,0,1,0,2023-06-02,"Visa_debit"
16775,"18-25","silver","male",0,1,0,0,2023-01-31,"Mastercard_credit"
16776,">50","gold","female",0,0,1,0,2023-09-09,"Visa_debit"
16777,"34-50","gold","female",1,1,1,0,2023-05-17,"Visa_credit"
16778,"25-34","silver","male",1,1,0,0,2023-07-17,"Visa_debit"
16779,"34-50","gold","male",1,1,1,0,2023-01-01,"Visa_credit"
16780,"25-34","silver","female",0,0,1,0,2023-06-22,"Visa_debit"
16781,"25-34","gold","male",1,1,1,0,2023-11-01,"Visa_debit"
16782,-,"silver","female",0,1,0,0,2023-04-10,"Visa_credit"
16783,"18-25","gold","male",1,0,0,0,2023-06-15,"Visa_credit"
16784,"34-50","silver","female",1,0,0,1,2023-02-11,"Visa_debit"
16785,"18-25","silver","other",0,0,1,0,2023-05-31,"Visa_debit"
16786,">50","gold","female",1,0,1,1,2023-02-04,"Mastercard_debit"
16787,"18-25","silver","female",1,0,0,0,2023-05-25,"Mastercard_credit"
16788,"25-34","gold","other",1,0,0,0,2023-03-09,"Other_debit"
16789,"18-25","silver","female",1,0,0,0,2023-03-23,"Mastercard_credit"
16790,"25-34","gold","other",1,1,0,0,2023-09-26,"Visa_debit"
16791,"18-25","silver","other",1,0,1,0,2023-12-08,"Mastercard_credit"
16792,"25-34","silver","female",0,0,1,0,2023-10-11,"Visa_debit"
16793,"25-34","silver","female",1,0,0,0,2023-11-08,"Mastercard_credit"
16794,"25-34","silver","male",0,0,1,0,2023-12-17,"Visa_credit"
16795,"25-34","silver","female",1,0,0,0,2023-12-22,"Visa_credit"
16796,"34-50","silver","male",1,0,1,0,2023-10-13,"Mastercard_credit"
16797,"18-25","gold","male",1,0,1,0,2023-09-16,"Visa_credit"
16798,"25-34","platinum","male",1,0,0,0,2023-12-12,"Mastercard_debit"
16799,"34-50","silver","female",1,0,0,0,2023-09-18,"Visa_debit"
16800,"25-34","gold","female",1,0,1,0,2023-07-08,"Mastercard_credit"
16801,"18-25","gold","male",1,0,0,0,2023-04-08,"Visa_debit"
16802,"25-34","silver","male",0,1,0,1,2023-12-20,"Visa_debit"
16803,"18-25","gold","female",1,1,0,0,2023-12-10,"Visa_debit"
16804,"34-50","silver","female",1,0,0,0,2023-08-18,"Mastercard_debit"
16805,"25-34","platinum","male",1,1,1,1,2023-10-02,"Mastercard_debit"
16806,"34-50","gold","male",1,0,0,0,2023-04-19,"Mastercard_credit"
16807,"25-34","platinum","female",1,0,0,0,2023-03-17,"Mastercard_credit"
16808,"25-34","silver","female",1,0,0,0,2023-12-14,"Visa_credit"
16809,"18-25","silver","male",0,0,0,1,2023-01-19,"Visa_debit"
16810,"18-25","silver","female",1,0,-,0,2023-11-01,"Visa_debit"
16811,"18-25","silver","female",0,0,1,0,2023-10-20,"Visa_debit"
16812,"25-34","silver","male",0,0,0,1,2023-03-31,"Visa_debit"
16813,"34-50","platinum","male",0,1,0,0,2023-06-30,"Mastercard_credit"
16814,"18-25","platinum","male",0,0,1,0,2023-03-17,"Visa_debit"
16815,"25-34","silver","male",1,1,1,0,2023-11-14,"Other_debit"
16816,"25-34","silver","female",1,0,0,0,2023-06-13,"Mastercard_credit"
16817,"25-34","silver","male",0,1,0,0,2023-06-30,"Visa_debit"
16818,"25-34","gold","female",1,0,0,0,2023-03-04,"Visa_credit"
16819,"25-34","gold","female",1,0,0,0,2023-08-14,"Visa_credit"
16820,"25-34","gold","female",-,1,0,0,2023-09-15,"Mastercard_credit"
16821,"34-50","silver","female",0,0,1,0,2023-01-07,"Visa_debit"
16822,"18-25","silver","female",0,0,1,0,2023-08-19,"Mastercard_debit"
16823,"25-34","platinum","female",1,0,1,0,2023-01-07,"Visa_debit"
16824,"25-34","silver","female",0,1,1,0,2023-06-20,"Visa_debit"
16825,"18-25","gold","female",1,0,1,0,2023-01-11,"Other_debit"
16826,"18-25","silver","female",1,0,0,0,2023-01-31,"Visa_credit"
16827,"18-25","platinum","female",0,1,0,0,2023-06-08,"Visa_debit"
16828,"18-25","gold","female",1,0,0,0,2023-01-04,"Visa_debit"
16829,"18-25","gold","male",1,0,0,0,2023-10-26,"Mastercard_credit"
16830,"25-34","gold","male",1,0,1,0,2023-09-13,"Visa_debit"
16831,"25-34","silver","female",1,0,0,0,2023-10-14,"Mastercard_credit"
16832,"18-25","gold","female",0,0,1,1,2023-11-09,"Visa_credit"
16833,"25-34","silver","female",0,0,0,1,2023-11-02,"Other_credit"
16834,"25-34","silver","male",1,0,0,0,2023-05-08,"Mastercard_debit"
16835,">50","gold","female",0,0,1,0,2023-10-07,"Mastercard_debit"
16836,"18-25","silver","female",0,1,0,0,2023-03-10,"Visa_debit"
16837,"25-34","silver","female",1,0,0,0,2023-07-24,"Mastercard_credit"
16838,"25-34","gold","female",0,1,0,0,2023-10-09,"Visa_debit"
16839,"18-25","gold","male",0,1,0,0,2023-09-07,"Mastercard_credit"
16840,"18-25","silver","male",0,0,0,1,2023-05-24,"Visa_debit"
16841,">50","silver","female",1,0,0,0,2023-05-17,"Visa_debit"
16842,"34-50","gold","male",1,0,1,0,2023-11-23,"Mastercard_credit"
16843,"34-50","gold","female",1,0,0,0,2023-11-28,"Other_debit"
16844,"18-25","silver","female",1,0,0,0,2023-05-30,"Visa_debit"
16845,"18-25","silver","male",1,1,0,0,2023-05-30,"Visa_debit"
16846,"18-25","gold","female",0,1,1,0,2023-02-14,"Visa_credit"
16847,"18-25","gold","male",1,1,1,0,2023-12-24,"Visa_credit"
16848,"25-34","silver","female",0,0,1,0,2023-05-04,"Visa_debit"
16849,"25-34","silver","male",1,0,0,0,2023-04-06,"Visa_credit"
16850,"34-50","silver","male",0,0,1,0,2023-11-09,"Visa_debit"
16851,"25-34","gold","female",1,0,1,1,2023-07-10,"Mastercard_debit"
16852,"18-25","gold","male",1,1,0,0,2023-08-18,"Other_debit"
16853,"25-34","silver","female",1,1,0,0,2023-05-07,"Visa_debit"
16854,"25-34","silver",-,0,0,1,0,2023-01-24,"Visa_credit"
16855,"25-34","silver","female",1,0,0,0,2023-08-22,"Other_debit"
16856,"34-50","gold","female",1,0,0,0,2023-03-23,"Visa_debit"
16857,"18-25","gold","female",1,0,0,0,2023-05-20,"Visa_debit"
16858,"18-25","silver","male",0,1,1,0,2023-12-09,"Visa_credit"
16859,"18-25","silver","female",1,1,1,0,2023-01-14,"Visa_debit"
16860,"18-25","silver","male",0,1,1,0,2023-11-27,"Visa_credit"
16861,"34-50","silver","male",1,0,0,0,2023-06-16,"Visa_debit"
16862,"25-34","silver","female",0,0,0,1,2023-01-22,"Mastercard_credit"
16863,"18-25","silver","male",1,0,1,0,2023-04-20,"Visa_debit"
16864,"34-50","silver","female",1,0,0,0,2023-06-16,"Mastercard_credit"
16865,"34-50","gold","male",1,0,0,0,2023-10-29,"Visa_debit"
16866,"18-25","silver","male",1,0,0,0,2023-11-23,"Visa_debit"
16867,"25-34","silver","male",1,0,0,0,2023-06-04,"Mastercard_debit"
16868,"18-25","platinum","male",0,0,1,0,2023-11-29,"Visa_debit"
16869,"25-34","silver","female",1,0,1,0,2023-07-21,"Visa_debit"
16870,"25-34","silver","male",0,0,1,0,2023-06-23,"Other_debit"
16871,"25-34","platinum","female",1,0,1,0,2023-11-21,"Mastercard_credit"
16872,">50","silver","other",1,0,1,1,2023-08-24,"Mastercard_credit"
16873,"18-25","silver","male",1,0,0,0,2023-11-12,"Mastercard_credit"
16874,"25-34","silver","female",1,0,0,0,2023-09-12,"Mastercard_debit"
16875,">50","silver","female",0,0,1,0,2023-10-28,"Visa_debit"
16876,"18-25","silver","female",1,0,0,0,2023-05-26,"Visa_credit"
16877,"25-34","silver","male",1,0,0,0,2023-04-06,"Other_debit"
16878,"34-50","silver","male",1,1,0,0,2023-12-28,"Visa_debit"
16879,"25-34","silver","female",1,0,0,0,2023-10-31,"Mastercard_credit"
16880,"25-34","silver","female",1,0,0,0,2023-03-15,"Visa_credit"
16881,"34-50","platinum","male",0,0,1,0,2023-03-13,"Mastercard_credit"
16882,"18-25","silver","male",0,1,1,0,2023-02-09,"Visa_credit"
16883,"25-34","silver","male",1,0,0,0,2023-02-28,"Other_debit"
16884,"25-34","silver","other",0,0,1,0,2023-11-28,"Visa_debit"
16885,"25-34","silver","female",1,1,1,0,2023-08-26,"Mastercard_credit"
16886,"18-25","silver","female",0,0,1,0,2023-02-01,"Visa_credit"
16887,"25-34","gold","female",1,1,1,0,2023-03-06,"Visa_debit"
16888,"25-34","gold","male",1,0,1,0,2023-08-28,"Visa_debit"
16889,"25-34","platinum","female",1,1,0,0,2023-11-14,"Other_debit"
16890,"25-34","silver","female",1,0,0,0,2023-02-07,"Mastercard_credit"
16891,"25-34","silver","female",1,0,0,0,2023-10-01,"Mastercard_credit"
16892,"18-25","silver","female",1,0,0,0,2023-06-05,"Mastercard_debit"
16893,"18-25","silver","female",1,0,1,0,2023-06-23,"Visa_credit"
16894,"18-25","silver","female",0,0,1,0,2023-07-23,"Other_debit"
16895,"25-34","gold","male",1,0,1,0,2023-04-09,"Visa_credit"
16896,"25-34","platinum","male",1,0,1,0,2023-04-07,"Visa_debit"
16897,"18-25","gold","female",1,0,0,0,2023-01-14,"Mastercard_credit"
16898,"25-34","silver","male",0,0,1,0,2023-11-01,"Mastercard_credit"
16899,"34-50","silver","female",0,1,0,0,2023-03-31,"Mastercard_debit"
16900,"25-34","silver","female",1,0,1,0,2023-08-03,"Visa_credit"
16901,"18-25","silver","female",1,0,0,0,2023-02-18,"Mastercard_credit"
16902,"18-25","silver","female",0,0,1,0,2023-11-28,"Visa_debit"
16903,"18-25","silver","male",1,0,1,1,2023-01-16,"Visa_debit"
16904,"25-34","silver","female",1,0,0,0,2023-10-14,"Visa_debit"
16905,"25-34","silver","male",1,0,0,0,2023-05-05,"Visa_debit"
16906,"25-34","silver","male",1,0,1,0,2023-08-11,"Visa_credit"
16907,"34-50","gold","male",0,0,1,0,2023-04-11,"Visa_debit"
16908,"18-25","platinum","other",1,0,1,1,2023-12-26,"Mastercard_credit"
16909,"25-34","gold","male",1,1,0,0,2023-05-17,"Visa_debit"
16910,"34-50","silver","female",1,0,0,0,2023-07-21,"Visa_debit"
16911,"18-25","silver","female",1,1,0,0,2023-08-13,"Mastercard_credit"
16912,">50","gold","female",1,0,0,0,2023-04-20,"Mastercard_credit"
16913,"25-34","silver","male",0,0,1,0,2023-11-20,"Visa_debit"
16914,"18-25","silver","male",1,0,0,0,2023-10-26,"Visa_debit"
16915,"25-34","silver","male",1,0,1,0,2023-02-01,"Mastercard_credit"
16916,"18-25","gold","male",1,0,0,0,2023-02-06,"Visa_debit"
16917,"25-34","silver","female",1,0,0,0,2023-03-26,"Visa_credit"
16918,"25-34","gold","male",1,0,1,0,2023-05-07,"Mastercard_debit"
16919,"25-34","silver","female",1,1,1,0,2023-08-23,"Mastercard_credit"
16920,"18-25","silver","male",1,0,0,0,2023-06-15,"Visa_debit"
16921,"25-34","silver","male",0,1,0,0,2023-10-05,"Visa_credit"
16922,"25-34","silver","female",1,0,1,0,2023-01-01,"Mastercard_credit"
16923,"34-50","platinum","female",1,0,0,0,2023-02-23,"Visa_debit"
16924,"25-34","platinum","male",1,1,1,0,2023-03-06,"Visa_debit"
16925,"34-50","platinum","male",1,0,0,1,2023-09-25,"Mastercard_credit"
16926,"18-25","silver","female",1,0,0,0,2023-01-02,"Visa_debit"
16927,"25-34","gold","male",0,0,1,0,2023-04-11,"Mastercard_credit"
16928,"18-25","silver","female",1,0,1,0,2023-01-27,"Mastercard_credit"
16929,"25-34","gold","female",1,0,0,0,2023-05-12,"Other_debit"
16930,"18-25","silver","female",1,1,1,0,2023-02-09,"Visa_debit"
16931,"18-25","silver","female",1,0,0,0,2023-04-09,"Mastercard_debit"
16932,"25-34","silver","male",1,0,0,0,2023-09-22,"Visa_credit"
16933,"34-50","silver","male",1,0,0,0,2023-11-10,"Visa_credit"
16934,"25-34","silver","female",1,1,0,1,2023-01-25,"Visa_debit"
16935,"18-25","gold","female",1,0,0,0,2023-08-12,"Visa_credit"
16936,"25-34","silver","male",1,1,1,0,2023-10-11,"Mastercard_credit"
16937,"25-34","silver","female",1,0,0,1,2023-09-04,"Visa_credit"
16938,"25-34","silver","male",1,0,1,0,2023-09-04,"Visa_debit"
16939,"18-25","silver","female",0,1,1,0,2023-02-09,"Mastercard_debit"
16940,"34-50","silver","male",1,0,0,0,2023-07-11,"Visa_debit"
16941,"25-34","gold","female",1,1,0,0,2023-01-15,"Visa_debit"
16942,"18-25","silver","female",0,1,1,0,2023-12-31,"Visa_debit"
16943,"18-25","silver","female",1,0,1,0,2023-04-11,"Visa_debit"
16944,"34-50","silver","female",1,0,0,1,2023-06-20,"Visa_debit"
16945,"25-34","silver","male",0,1,0,1,2023-10-18,"Visa_debit"
16946,"25-34","silver","female",0,1,1,0,2023-03-15,"Visa_debit"
16947,"18-25","silver","male",1,0,0,0,2023-09-11,"Visa_debit"
16948,"25-34","silver","other",0,0,1,0,2023-02-16,"Visa_debit"
16949,">50","silver","female",1,1,1,0,2023-06-11,"Visa_debit"
16950,">50","platinum","female",1,0,0,1,2023-10-02,"Mastercard_debit"
16951,">50","silver","female",1,0,0,0,2023-10-13,"Visa_debit"
16952,"18-25","silver","female",0,1,0,0,2023-07-15,"Visa_credit"
16953,"18-25","silver","male",1,0,0,0,2023-01-09,"Mastercard_debit"
16954,"18-25","silver","male",1,0,1,0,2023-03-30,"Mastercard_debit"
16955,">50","platinum","female",1,0,1,-,2023-02-06,"Mastercard_credit"
16956,"18-25","silver","female",0,0,0,1,2023-04-27,"Mastercard_credit"
16957,"25-34","silver","female",1,1,0,0,2023-12-21,"Mastercard_credit"
16958,"25-34","gold","male",1,0,1,0,2023-07-02,"Visa_debit"
16959,">50","silver","female",1,0,1,0,2023-08-28,"Visa_debit"
16960,"25-34","silver","male",1,0,0,0,2023-04-13,"Mastercard_credit"
16961,"25-34","silver","female",0,0,1,0,2023-11-30,"Visa_debit"
16962,"25-34","platinum","female",0,1,0,1,2023-10-22,"Visa_credit"
16963,"25-34","gold","female",1,0,0,0,2023-04-10,"Visa_debit"
16964,"25-34","silver","female",1,0,0,0,2023-02-02,"Visa_debit"
16965,"18-25","silver","male",0,1,0,1,2023-04-02,"Mastercard_credit"
16966,"18-25","silver","female",0,1,1,0,2023-06-18,"Visa_debit"
16967,"18-25","gold","female",0,1,1,0,2023-10-30,"Visa_debit"
16968,"25-34","silver","male",0,1,0,0,2023-07-27,"Visa_credit"
